transcript,category,is_scam
hmm This is Inspector Singh from enforcement directorate. An FIR has been registered against your name for hawala transfers. A warrant is issued and police will arrest you within twenty four hours unless you cooperate with our verification right now. Do not disconnect this call and do not tell anyone.,fake_cbi_police_call,1
"this is an urgent call from your bank. your kyc documents have been rejected and all transactions will be stopped in thirty minutes. to reactivate, click the link i sent by sms and fill your card details including cvv. if you delay, you will lose access to your money.",fake_kyc_update,1
hello sir i am calling from bsnl. your sim card kyc is incomplete and your number will be disconnected tonight. to keep it active download the app i am telling you and enter your aadhaar number and the verification code on your screen. do it now while i am on the call.,fake_kyc_update,1
"Hello, I am calling from the national lucky draw committee. Your SIM card has won fifty lakh lottery in our anniversary lottery. Do not tell anyone about this prize for security reasons. First transfer the processing charge of nine hundred ninety nine rupees to our claims officer and the full amount will be credited within thirty minutes.",lottery_scam,1
"hello? hello, your loan application is approved. but sir, before disbursal our agent needs the file charge of fifteen hundred rupees and a photo of your atm card from both sides. send them on whatsapp now, the amount will be credited immediately after verification.",loan_scam,1
"Hello sir, I am calling from Vi. Your SIM card KYC is incomplete and your number will be disconnected tonight. To keep it active, download the app I am telling you and enter your Aadhaar number and the verification code on your screen. Do it now while I am on the call.",fake_kyc_update,1
hmm Sir I am from FastLoan instant loan company. You are eligible for three lakh rupees at only one percent interest. The offer is valid only for today. Just transfer the insurance charge of two hundred rupees and share your Aadhaar and bank details money will be in your account in one hour.,loan_scam,1
yes yes you are now under digital arrest. this is superintendent verma from customs department. do not disconnect the video call do not leave your room and do not talk to anyone. a case of illegal transactions is registered on your aadhaar. your every movement is being monitored until the verification is complete.,digital_arrest_scam,1
yes yes Congratulations sir! Your mobile number has been selected in the online mega lottery and you have won a brand new car. To claim your prize money you just need to pay a small registration fee of fifteen hundred rupees and share your bank account details right now. This offer expires today.,lottery_scam,1
"Madam, your name was picked in the TV show lucky customer draw. You have won gold worth ten lakh. Our agent will help you claim it, but you must first pay income tax of seventy five thousand rupees in advance to this UPI id. Keep this confidential and act now, the claim window closes in thirty minutes.",lottery_scam,1
